student_id,institution,batch,semester,year,term,time_label,time_index,subject,score
220096,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_5,99
220096,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_6,95
220096,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_1,59
220096,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_2,60
220096,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_3,89
220096,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_4,99
220096,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_5,46
220096,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_6,49
220096,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_1,46
220096,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_2,53
220096,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_3,48
220096,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_4,61
220096,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_5,44
220096,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_6,100
220096,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_1,97
220096,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_2,56
220096,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_3,68
220096,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_4,54
220096,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_5,70
220096,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_6,91
220096,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_1,48
220096,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_2,80
220096,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_3,99
220096,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_4,65
220096,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_5,94
220096,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_6,80
220096,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_1,87
220096,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_2,98
220096,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_3,60
220096,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_4,55
220096,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_5,87
220096,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_6,75
220097,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_1,94
220097,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_2,94
220097,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_3,86
220097,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_4,44
220097,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_5,95
220097,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_6,79
220097,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_1,82
220097,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_2,80
220097,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_3,57
220097,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_4,46
220097,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_5,94
220097,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_6,41
220097,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_1,40
220097,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_2,92
220097,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_3,69
220097,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_4,64
220097,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_5,65
220097,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_6,84
220097,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_1,81
220097,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_2,44
220097,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_3,58
220097,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_4,53
220097,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_5,55
220097,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_6,78
220097,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_1,45
220097,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_2,59
220097,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_3,89
220097,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_4,65
220097,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_5,61
220097,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_6,74
220097,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_1,51
220097,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_2,84
220097,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_3,67
220097,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_4,95
220097,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_5,99
220097,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_6,78
220097,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_1,85
220097,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_2,56
220097,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_3,97
220097,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_4,74
220097,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_5,76
220097,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_6,85
220097,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_1,77
220097,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_2,72
220097,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_3,89
220097,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_4,90
220097,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_5,89
220097,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_6,68
220098,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_1,74
220098,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_2,92
220098,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_3,68
220098,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_4,80
220098,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_5,68
220098,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_6,64
220098,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_1,96
220098,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_2,70
220098,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_3,44
220098,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_4,79
220098,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_5,97
220098,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_6,60
220098,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_1,63
220098,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_2,94
220098,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_3,54
220098,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_4,43
220098,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_5,63
220098,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_6,43
220098,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_1,72
220098,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_2,49
220098,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_3,52
220098,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_4,47
220098,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_5,60
220098,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_6,94
220098,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_1,68
220098,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_2,83
220098,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_3,81
220098,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_4,87
220098,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_5,95
220098,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_6,82
220098,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_1,94
220098,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_2,43
220098,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_3,81
220098,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_4,87
220098,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_5,96
220098,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_6,92
220098,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_1,86
220098,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_2,89
220098,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_3,59
220098,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_4,55
220098,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_5,66
220098,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_6,76
220098,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_1,90
220098,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_2,99
220098,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_3,97
220098,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_4,97
220098,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_5,100
220098,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_6,97
220099,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_1,98
220099,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_2,74
220099,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_3,53
220099,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_4,52
220099,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_5,42
220099,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_6,62
220099,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_1,51
220099,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_2,42
220099,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_3,59
220099,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_4,60
220099,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_5,92
220099,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_6,59
220099,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_1,86
220099,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_2,48
220099,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_3,94
220099,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_4,79
220099,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_5,59
220099,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_6,65
220099,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_1,97
220099,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_2,50
220099,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_3,69
220099,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_4,69
220099,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_5,67
220099,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_6,77
220099,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_1,70
220099,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_2,62
220099,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_3,84
220099,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_4,43
220099,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_5,43
220099,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_6,86
220099,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_1,50
220099,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_2,41
220099,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_3,79
220099,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_4,70
220099,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_5,48
220099,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_6,67
220099,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_1,80
220099,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_2,88
220099,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_3,59
220099,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_4,58
220099,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_5,73
220099,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_6,41
220099,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_1,56
220099,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_2,84
220099,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_3,98
220099,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_4,71
220099,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_5,71
220099,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_6,81
220100,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_1,77
220100,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_2,40
220100,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_3,99
220100,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_4,54
220100,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_5,78
220100,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_6,99
220100,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_1,61
220100,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_2,52
220100,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_3,46
220100,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_4,67
220100,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_5,82
220100,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_6,86
220100,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_1,85
220100,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_2,45
220100,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_3,65
220100,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_4,42
220100,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_5,45
220100,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_6,83
220100,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_1,43
220100,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_2,71
220100,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_3,53
220100,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_4,95
220100,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_5,97
220100,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_6,48
220100,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_1,46
220100,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_2,74
220100,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_3,92
220100,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_4,64
220100,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_5,96
220100,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_6,84
220100,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_1,60
220100,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_2,89
220100,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_3,87
220100,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_4,81
220100,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_5,77
220100,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_6,55
220100,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_1,55
220100,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_2,85
220100,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_3,80
220100,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_4,77
220100,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_5,87
220100,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_6,93
220100,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_1,47
220100,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_2,41
220100,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_3,66
220100,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_4,91
220100,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_5,82
220100,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_6,50
220101,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_1,79
220101,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_2,98
220101,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_3,77
220101,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_4,92
220101,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_5,73
220101,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_6,97
220101,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_1,43
220101,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_2,73
220101,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_3,76
220101,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_4,82
220101,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_5,78
220101,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_6,96
220101,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_1,64
220101,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_2,86
220101,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_3,62
220101,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_4,97
220101,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_5,66
220101,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_6,40
220101,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_1,93
220101,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_2,89
220101,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_3,68
220101,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_4,66
220101,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_5,88
220101,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_6,47
220101,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_1,99
220101,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_2,95
220101,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_3,57
220101,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_4,81
220101,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_5,70
220101,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_6,51
220101,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_1,50
220101,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_2,73
220101,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_3,44
220101,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_4,51
220101,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_5,85
220101,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_6,66
220101,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_1,51
220101,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_2,85
220101,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_3,46
220101,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_4,45
220101,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_5,61
220101,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_6,67
220101,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_1,89
220101,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_2,75
220101,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_3,69
220101,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_4,61
220101,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_5,88
220101,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_6,61
220102,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_1,46
220102,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_2,54
220102,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_3,74
220102,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_4,75
220102,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_5,92
220102,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_6,81
220102,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_1,73
220102,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_2,62
220102,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_3,91
220102,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_4,78
220102,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_5,66
220102,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_6,90
220102,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_1,40
220102,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_2,47
220102,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_3,66
220102,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_4,82
220102,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_5,81
220102,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_6,77
220102,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_1,67
220102,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_2,88
220102,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_3,52
220102,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_4,77
220102,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_5,81
220102,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_6,65
220102,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_1,86
220102,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_2,92
220102,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_3,80
220102,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_4,53
220102,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_5,95
220102,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_6,70
220102,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_1,54
220102,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_2,75
220102,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_3,84
220102,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_4,77
220102,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_5,96
220102,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_6,91
220102,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_1,57
220102,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_2,58
220102,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_3,66
220102,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_4,100
220102,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_5,60
220102,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_6,97
220102,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_1,80
220102,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_2,53
220102,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_3,100
220102,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_4,55
220102,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_5,76
220102,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_6,71
220103,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_1,45
220103,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_2,94
220103,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_3,90
220103,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_4,90
220103,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_5,86
220103,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_6,99
220103,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_1,71
220103,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_2,98
220103,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_3,48
220103,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_4,72
220103,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_5,44
220103,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_6,98
220103,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_1,62
220103,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_2,64
220103,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_3,100
220103,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_4,58
220103,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_5,73
220103,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_6,83
220103,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_1,89
220103,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_2,64
220103,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_3,46
220103,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_4,59
220103,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_5,74
220103,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_6,42
220103,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_1,69
220103,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_2,82
220103,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_3,41
220103,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_4,90
220103,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_5,89
220103,College_2,2,5,3,1,Year 3 Sem 1,5,Subject_6,59
220103,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_1,72
220103,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_2,46
220103,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_3,90
220103,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_4,64
220103,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_5,100
220103,College_2,2,6,3,2,Year 3 Sem 2,6,Subject_6,88
220103,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_1,57
220103,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_2,78
220103,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_3,50
220103,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_4,69
220103,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_5,53
220103,College_2,2,7,4,1,Year 4 Sem 1,7,Subject_6,69
220103,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_1,93
220103,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_2,66
220103,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_3,51
220103,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_4,62
220103,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_5,65
220103,College_2,2,8,4,2,Year 4 Sem 2,8,Subject_6,82
220104,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_1,57
220104,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_2,93
220104,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_3,86
220104,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_4,77
220104,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_5,43
220104,College_2,2,1,1,1,Year 1 Sem 1,1,Subject_6,55
220104,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_1,76
220104,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_2,51
220104,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_3,46
220104,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_4,85
220104,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_5,48
220104,College_2,2,2,1,2,Year 1 Sem 2,2,Subject_6,67
220104,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_1,77
220104,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_2,63
220104,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_3,60
220104,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_4,70
220104,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_5,92
220104,College_2,2,3,2,1,Year 2 Sem 1,3,Subject_6,59
220104,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_1,94
220104,College_2,2,4,2,2,Year 2 Sem 2,4,Subject_2,50
